3,8;0;1;-905;-969;815;652;0
6,2;0;4;143;486;156;432;0
1;1;4;271;-390;525;104;0
8,3;0;0;-9;-375;885;-658;0
9,7;1;0;-366;-428;-281;-694;0
2,4;2;3;-741;129;458;452;0
5,3;7;0;623;671;-954;-734;0
2;0;2;-186;264;650;431;0
0,1;2;1;406;929;309;97;410
8,3;8;2;-87;-564;126;310;0
8,8;2;3;481;-933;651;728;0
2,1;9;4;-46;838;-924;-400;0
0,8;5;2;308;68;-125;534;0
9,2;4;1;199;-851;-645;-551;0
9,3;6;3;234;-80;-44;390;0
8,6;8;1;196;999;703;-374;0
3,6;3;4;-909;232;-503;606;0
3,4;0;0;368;-750;775;502;0
7,7;3;4;918;296;278;922;0
2,7;2;0;-82;120;210;-436;0
6,5;2;2;69;172;-92;-548;0
0,9;5;4;-84;857;-158;135;0
5,7;5;3;-331;180;888;174;0
5,3;3;2;-298;-576;-297;-833;0
1;7;0;-888;287;42;-834;0
8,7;5;2;78;-134;49;374;0
7,7;9;0;438;-564;-213;359;0
7,1;4;0;939;321;390;402;0
8,3;9;2;-253;-795;-716;-764;0
8;7;3;-430;800;-32;990;0
9,3;1;3;-687;-162;800;393;0
4,3;4;0;988;916;-193;523;0
3,3;9;0;965;652;-236;-235;0
6,1;0;2;-339;-236;138;-911;0
1,4;3;4;-365;818;368;943;0
2,7;5;1;-517;589;-991;558;0
5;3;1;-711;477;-288;-211;0
8,1;6;4;-853;-796;225;-51;0
0,3;1;3;-927;-338;303;-361;0
1,3;2;3;-903;438;580;-407;0
4,1;7;0;-938;-245;207;-895;0
7,8;1;1;287;-575;299;-773;50
6,9;9;1;614;-857;-7;-351;0
3,5;7;0;-73;-295;-82;-524;0
0,4;5;0;-962;131;-805;-256;0
8,4;6;1;448;-982;-157;-194;0
0,6;4;1;-764;-996;-588;-488;0
2,8;5;2;294;-414;944;-131;0
0,8;0;3;-950;-712;629;-876;0
5,6;2;0;293;104;483;481;50
3,4;8;1;-875;-850;843;708;0
2,7;8;1;-300;-494;963;-431;0
0,2;4;3;-455;-749;874;513;0
5,4;7;2;729;214;-319;525;0
2,3;1;2;-100;-71;31;-3;0
7,2;2;3;-564;-899;160;876;0
2,3;2;1;781;666;554;619;130
7,2;3;0;-148;608;967;84;0
0,4;8;4;-64;161;-817;597;0
6,9;7;0;577;-69;572;-918;0
2,5;0;4;-850;-286;637;-394;0
5,1;0;0;548;127;906;-376;0
7,7;3;3;320;64;913;8;0
3,4;7;0;-60;-23;-722;358;0
4,6;3;1;-266;982;536;83;0
3,5;2;3;-107;-670;-522;-55;0
7,7;8;0;-967;-724;-28;56;0
4;3;3;867;658;73;837;0
2,5;8;2;737;358;247;811;0
7,7;6;1;144;-630;540;-900;10
1,6;0;2;-266;435;-937;-167;0
8,9;9;2;-300;306;-698;140;0
0,1;7;2;-677;-538;246;-871;0
3,5;2;2;-29;230;133;-783;0
2;9;2;906;431;-45;-1000;0
2,4;1;2;-777;10;3;-524;0
8,9;9;2;-948;-55;-330;-295;0
9,2;6;4;907;-706;970;521;10
7,6;0;1;-796;-70;-384;619;0
0,5;8;0;874;346;140;386;0
5,9;0;2;452;-758;653;537;50
3,1;0;4;-716;-538;512;-90;0
2,7;6;0;137;-15;-522;-443;0
1,4;1;0;-920;-613;-144;-44;0
1;3;1;599;530;319;674;10
5,7;4;4;-949;-684;984;-338;0
9,7;3;1;-533;104;-292;-89;0
1,8;0;3;-640;-339;-172;561;0
9,3;3;1;855;-203;-420;-97;0
6,7;7;2;-68;-807;236;-588;0
2,6;0;4;-332;-506;894;406;0
7,2;7;3;283;-853;-955;-665;0
3,2;5;0;-132;-510;-887;852;0
0,5;6;3;519;404;758;275;0
6,2;8;4;-90;472;-502;-396;0
9,9;8;1;-834;-67;-846;834;0
6,4;7;0;-351;-466;-432;-572;0
2,2;4;2;703;122;-440;-296;0
4,3;0;0;90;-864;-869;-576;0
8,9;7;1;-325;546;730;-805;0
6,6;8;2;556;959;-983;-341;0
8,9;7;3;-131;190;-154;-197;0
3,8;2;2;-650;938;900;-208;0
8,4;0;4;-203;-977;410;116;0
9,5;6;0;-13;-163;-768;509;0
6,3;1;0;163;-458;-956;135;0
3;5;0;-55;284;621;78;0
5;8;1;608;830;403;27;0
7,1;4;4;935;-393;543;642;0
0,5;5;2;-648;-386;293;885;0
1,3;4;4;396;855;656;497;0
5,1;8;3;-262;789;-962;74;0
8,6;6;3;7;-171;-518;-101;0
6,9;1;1;934;-499;492;839;50
0,5;5;0;-330;-673;193;-503;0
3,8;4;2;974;746;529;-262;0
6,2;2;3;-182;505;-432;-611;0
8,3;9;3;784;-189;-15;-628;0
2,5;6;0;353;-837;658;-119;0
2,5;5;2;461;-156;-424;-70;0
2,4;0;2;82;-48;-839;-32;0
9,1;6;2;-4;-76;449;-864;0
5,8;3;1;515;-793;-875;-569;0
8,2;5;3;582;871;856;-751;0
6,6;1;1;-340;991;459;-264;0
9,6;1;0;859;-176;404;191;50
0;5;4;239;-792;-255;-317;0
2;2;3;-363;-549;-501;331;0
4,5;8;0;80;-696;-282;-168;0
4,6;0;4;-67;990;399;-501;0
2;1;0;382;-279;239;250;50
9,7;7;0;663;111;566;638;0
9,5;6;1;539;-41;405;-84;0
2,9;0;0;-480;-315;-642;26;0
5;1;3;-783;345;-817;73;0
0,7;5;3;730;259;-919;-985;0
1,7;1;3;192;152;194;-44;0
4,9;4;2;31;994;582;35;0
1,2;0;3;-965;-119;-777;815;0
5,6;3;4;766;382;-435;-56;0
0,2;6;3;699;323;-99;754;0
8,5;4;2;533;164;-931;-760;0
7;1;4;350;-400;-963;-981;0
5,5;9;3;-622;857;-800;902;0
7,7;7;3;769;-372;-988;225;0
7,5;7;1;-330;-319;281;-65;0
5,6;1;1;716;-847;574;-463;50
1,8;0;3;-219;-473;-75;709;0
6,9;9;4;466;-299;851;-74;10
6,6;9;1;-465;-943;14;-840;0
4,2;5;1;919;-245;83;896;0
8,5;5;2;703;-375;365;991;0
7,3;0;3;-899;87;515;170;0
8,1;3;2;979;430;-991;-877;0
2;8;2;-904;-441;-624;802;0
4,6;3;4;771;841;813;518;0
4,4;3;1;-924;-514;-65;681;0
9,2;7;4;-30;499;-11;853;0
2,2;7;4;325;74;773;222;0
6,3;0;0;-935;-12;-811;304;0
6,7;7;4;245;702;652;-449;0
9,8;3;2;-57;73;-559;-255;0
1,2;4;1;60;387;948;-439;10
5,8;0;0;-233;-961;-705;-535;0
3,2;0;4;497;-254;-623;614;0
0,1;0;0;796;337;302;-506;0
3,6;2;2;-1000;331;-523;-508;0
6;9;1;601;-760;-258;15;0
6,4;9;3;662;356;-915;-830;0
3,2;7;3;-673;-936;131;313;0
4,4;0;1;-951;-354;-933;-775;0
8,3;5;4;-293;818;973;-555;0
1,1;6;0;-495;634;-402;444;0
0,7;4;4;980;217;-677;-253;0
5,4;8;3;266;346;178;-908;0
9;8;2;594;-325;-211;-682;0
4,4;7;4;538;-889;724;614;0
0,7;5;0;-570;-468;868;-581;0
5,6;5;3;429;743;478;-258;0
6,3;1;2;-529;-206;-647;-409;0
7,6;5;1;-42;808;126;-598;0
6,9;9;2;105;-401;132;255;0
3;7;0;-187;310;673;-73;0
3;7;2;-68;310;576;-308;0
6;4;3;317;370;22;623;0
9,7;8;0;-276;-258;-984;-383;0
6,2;3;4;144;-655;487;740;0
4,3;3;0;484;-320;663;-348;0
8,3;6;4;-503;550;710;-81;0
4,7;6;0;228;-890;631;-818;0
9,2;9;4;-432;656;-690;-340;0
4,5;7;4;-35;-911;-49;374;0
0,8;7;0;-310;358;-29;-658;0
1,2;2;4;192;-694;697;-714;0
6,2;7;2;-765;855;558;-700;0
4,5;1;3;24;353;991;6;0
9,8;9;1;461;-242;544;-246;0
9,5;9;3;-249;-340;839;-222;0
6,5;9;1;349;-388;-627;604;0
9,2;4;4;-767;393;74;669;0
6;3;4;-995;-20;336;258;0
2,9;6;3;548;-847;532;-715;0
8,5;7;4;195;719;521;322;0
1,8;4;3;-260;617;401;599;0
5,1;4;1;365;-531;84;-875;0
5,8;8;4;679;-498;520;-291;10
2,4;6;2;-541;-159;318;-275;0
6,8;9;3;673;553;-654;-864;0
9,4;2;0;362;934;658;-157;480
2,5;3;3;683;-552;-840;540;0
9,4;9;0;216;-999;-387;-465;0
7,7;0;4;-224;-917;-126;871;0
4,3;7;0;-84;-263;989;663;0
5,7;8;1;-433;861;865;277;0
2,5;7;1;-607;158;184;987;0
0,5;4;1;551;733;600;480;30
1,5;2;1;851;-217;-29;-665;0
6,2;5;1;710;-829;877;627;0
1,2;7;0;-861;-253;258;-246;0
3,3;6;3;-75;690;884;47;0
2,4;8;1;4;-612;-818;-239;0
5,6;0;1;78;-106;-58;-175;0
1,6;9;3;-13;306;-640;253;0
7,4;1;2;-15;-659;-274;862;0
6,2;7;1;92;87;287;650;0
7,3;9;2;782;695;-135;-241;0
7,4;8;4;853;-685;928;129;0
7,1;9;0;-616;523;794;-661;0
7,6;8;4;-953;456;-102;16;0
3;9;3;806;654;175;868;0
9,3;1;2;611;494;-507;-142;0
2,5;4;1;-974;-203;-267;985;0
7,2;3;4;564;493;311;831;0
0,7;5;0;-762;966;743;940;0
8,6;3;1;-340;-247;260;-112;0
8;4;0;-972;300;480;551;0
4;6;0;-342;-835;30;22;0
6,4;7;3;-839;864;-963;156;0
6,3;5;3;528;-250;-83;732;0
1,2;9;3;-956;473;97;-219;0
8,9;8;3;-808;830;-720;848;0
8,9;9;1;801;-288;-83;341;0
6,3;7;1;-111;222;731;-568;0
9;3;1;-450;-437;819;-675;0
6,7;3;4;-309;933;-759;-454;0
8,7;8;4;-967;757;308;489;0
6,3;4;2;-963;999;-610;478;0
2,6;5;4;-749;365;-652;-9;0
5,2;4;2;266;-540;522;997;0
5,4;2;2;-222;-324;-205;-545;0
8;3;1;464;-578;-58;508;0
8,9;7;1;-437;428;-153;-477;0
8,3;1;1;-433;892;555;-193;0
4,1;3;3;296;785;492;-304;0
1,6;1;1;322;595;22;-820;0
1,3;5;1;-58;406;482;-74;0
7,5;3;0;32;-325;473;269;0
1;0;0;-216;240;648;426;0
0,7;6;3;-363;449;-188;-218;0
5,7;8;4;832;824;-657;452;0
5,9;0;0;-514;-928;880;409;0
9,7;5;1;109;-981;427;318;0
1;3;0;-645;374;-247;-866;0
9,3;7;2;956;-330;-856;-894;0
5;2;0;-149;129;816;-653;0
0,1;9;3;167;767;-984;4;0
1;3;3;430;384;463;-793;0
5,1;6;1;-550;589;318;-51;0
3;5;0;401;736;302;321;0
2,3;1;2;-111;610;-29;-69;0
3,5;3;1;606;-264;129;-815;0
3,8;8;1;285;-320;899;670;0
