7,8;6;2;56;163;-100;95;0
0,2;5;3;15;625;76;14;0
5,6;0;4;24;874;91;17;0
4,3;0;2;-36;-40;-63;-91;0
1,5;3;0;-67;379;-20;-63;0
3,7;5;0;-54;829;24;-10;0
7,8;6;2;25;279;-50;28;0
2;3;2;93;-4;-74;-81;0
6;1;2;-64;796;85;-31;0
1,9;4;1;-56;429;-24;73;0
5,6;7;3;-92;269;-74;-63;0
4,1;8;0;42;927;-20;28;0
0,1;7;0;-31;196;-83;89;0
3,1;6;2;-94;660;-79;53;0
1,8;1;4;72;858;54;18;0
6,1;7;2;50;998;82;28;0
3,2;2;4;76;477;41;-61;0
7,5;3;0;-58;222;83;-63;0
1;2;4;28;-69;-17;-52;0
6,9;2;2;-88;592;-90;-55;0
9,7;5;0;-46;94;-39;-22;0
4,4;5;3;-67;340;14;98;0
8,1;9;0;15;841;-19;-14;0
4,7;6;4;94;445;-20;1;0
9,3;2;4;78;620;94;25;0
7,6;8;2;-77;574;58;56;0
7,5;1;2;25;830;-51;33;0
3,6;4;1;54;608;58;76;0
9,4;3;1;36;892;77;-1;0
2,5;7;2;49;559;-28;0;0
0,5;6;1;-52;574;29;-91;0
4,3;3;0;30;69;68;43;0
7,8;6;2;-98;95;49;15;0
5,2;2;4;42;895;-44;64;0
4,8;0;2;-51;877;-68;0;0
8,6;9;0;-94;59;66;-39;0
9,9;1;3;49;-49;56;1;0
0,7;0;2;-16;573;85;-7;0
4,2;4;2;41;304;-56;4;0
3,1;5;4;-47;646;-58;90;0
6,8;4;4;-94;909;-46;85;0
0,5;1;4;71;450;-37;6;0
9,9;0;1;-45;159;-93;-19;0
4,9;6;2;55;568;57;-13;0
5,6;7;1;-27;523;11;37;0
6,2;5;4;38;621;7;-23;0
3,1;5;4;73;899;98;-27;0
5,8;6;1;-12;95;8;-37;0
7,7;4;2;-38;431;-2;-63;0
3,9;4;2;86;734;68;-1;0
4,3;4;4;15;450;-96;-26;0
0,4;4;4;39;775;-86;-65;0
0,9;1;1;-23;-87;-26;94;0
0,8;3;4;-66;-49;-60;68;0
1,4;4;4;-70;61;74;85;0
1,8;3;3;35;476;88;-69;0
9,8;5;2;37;360;-99;46;0
3;1;2;49;419;5;-42;0
1,1;9;2;-10;800;6;-31;0
0,8;0;3;29;120;-50;80;0
7,8;7;2;-3;371;62;82;10
7,9;3;2;25;113;-78;-81;0
2;4;1;34;280;26;68;0
3,6;0;0;41;353;62;-86;10
5;8;1;-57;728;66;80;0
4,2;9;4;-92;683;-25;2;0
5,8;1;4;24;361;-51;-37;0
6;4;3;71;583;-89;75;0
7;4;2;-97;-99;68;-17;0
5,5;1;3;-12;206;-61;-42;0
5,3;3;0;26;179;-34;56;0
9,1;0;1;98;522;50;56;300
3,4;4;0;-74;754;-96;79;0
4,7;4;0;42;491;-82;43;0
9,9;3;1;-72;-50;-95;-94;0
0,9;7;0;-27;695;-82;-86;0
3,8;0;1;-13;-3;27;57;0
6,7;6;4;0;94;-21;-58;0
9,8;8;4;43;161;-87;-88;0
7,1;1;3;3;700;50;84;230
7,7;0;1;-90;923;64;-50;0
3,6;8;3;-11;403;85;-83;0
7,4;2;3;73;590;64;-36;0
8;1;4;-3;-74;-98;-79;0
9;5;2;-28;874;73;33;0
5,9;6;1;-51;532;91;80;0
0,1;2;3;55;57;95;22;0
8,4;1;2;-81;923;19;94;0
8,3;3;0;81;794;-72;92;0
3,3;1;3;14;-37;-17;-8;0
6,4;3;3;-90;847;-16;-71;0
9,5;2;1;76;-62;-2;57;0
4,3;8;1;91;197;38;-88;0
2,9;1;1;52;796;87;52;300
0,2;0;0;-83;512;-70;37;10
7,2;8;0;-87;90;65;-62;0
0,9;8;3;55;614;-65;75;0
3;2;1;57;695;-21;80;0
2;4;3;-91;436;-24;-29;0
2,3;2;4;-5;277;-80;87;0
0,2;3;4;-81;853;74;40;0
3,5;5;1;-67;735;77;-61;0
7,4;7;0;66;728;56;42;0
3,6;2;1;37;388;66;4;230
6,1;7;3;-39;-17;87;70;0
9,6;3;4;71;480;-60;-43;0
9;4;3;45;447;-68;70;0
4,6;8;2;17;249;-56;-2;0
0,8;6;4;-16;-59;-65;31;0
8,6;6;4;36;940;-32;47;0
4,4;1;4;-55;539;-16;56;0
7,3;6;3;89;639;34;-9;0
8,6;2;2;51;688;-28;-70;0
6,2;0;0;-3;-71;26;76;10
8,9;6;1;10;798;-78;-92;0
7,2;4;2;47;777;42;-98;0
0,2;1;4;-28;455;-60;-30;0
3,2;5;3;-55;979;17;-100;0
1,1;9;1;10;773;79;64;10
9,9;3;0;71;513;-18;67;0
8,2;9;0;83;616;-73;-73;0
8,7;1;1;4;372;5;19;300
1,2;6;0;67;477;-92;13;0
5,3;0;2;-100;792;-62;21;0
7,8;9;1;89;766;3;-93;0
5,8;6;0;-35;395;72;-1;0
7,9;0;0;-27;310;-56;-52;10
7,2;8;4;-94;308;-46;73;0
8,7;6;2;67;940;6;-43;0
2,1;0;2;28;-89;12;-83;20
0,1;1;3;-86;99;-87;7;0
0;4;4;-13;964;-28;48;0
0,6;3;2;-17;167;-67;-88;0
9,9;4;3;1;259;-58;41;0
0,6;5;4;-28;630;-70;16;0
6,9;2;2;-63;124;-34;41;0
1,2;6;1;95;86;9;73;0
6,1;0;2;53;330;-96;-70;0
6,8;9;0;70;843;65;-96;0
9,7;9;1;-40;134;-68;89;0
1,1;0;2;-93;821;-29;-26;0
7,9;4;2;-69;631;68;73;0
4,9;3;1;-46;39;-14;-12;0
3,6;3;3;-31;453;37;-100;0
7;9;3;91;324;83;-70;0
9,2;0;3;10;636;56;-1;0
4,1;4;0;-62;985;-70;78;0
5,6;8;3;-83;700;0;-5;0
7,6;8;1;-34;634;-27;51;0
4,9;8;3;-45;914;43;-82;0
3,4;6;0;-9;616;89;13;0
8,4;6;4;3;488;-78;88;0
1;0;1;31;356;34;-72;300
1,9;4;4;-100;354;47;-67;0
6,1;3;3;-88;379;60;83;0
2,5;5;4;-85;512;81;-57;0
2;3;3;-74;181;63;83;0
8,2;4;2;1;-54;89;-22;660
1,4;2;2;-53;131;-20;-69;0
3,3;2;2;-81;240;-96;-54;0
5;4;4;71;744;85;71;0
1,6;2;2;-69;913;-51;96;0
8,1;1;4;-22;836;5;57;0
2,9;3;0;-31;453;-89;-79;0
0,9;0;3;89;770;36;75;0
0,9;5;0;-46;-75;6;-35;0
9,5;8;3;-43;69;-65;96;0
0,6;7;2;-9;446;-11;3;0
0,3;8;1;-48;854;50;-60;0
2,5;9;0;-75;521;-80;-87;0
5,9;7;0;65;993;-9;43;0
4,7;3;2;-31;869;-76;-31;0
2,9;1;0;-41;162;-28;-94;0
7,4;8;0;-69;761;-76;-88;0
9,8;5;3;17;-19;83;39;10
9,8;4;4;0;986;60;-6;0
5,1;7;4;97;591;71;12;0
7,6;1;3;-35;714;-93;90;0
8,8;8;3;-58;268;30;68;0
7,4;8;3;61;125;29;-3;0
6,8;0;0;-50;516;11;-39;0
1,4;3;1;-70;189;0;-53;0
4,7;9;1;-34;870;49;-57;0
5,5;1;0;30;65;25;-80;220
8,6;0;0;-16;135;-85;54;0
0,1;5;0;-64;423;29;-83;0
5,7;4;2;-86;64;21;46;0
9;5;2;-36;888;-47;-48;0
9,3;9;3;-19;924;-60;-75;0
2,8;1;0;-91;368;-7;-44;0
4,5;2;2;-19;11;-74;-8;0
6,5;7;0;-100;-79;-26;96;0
5,4;4;3;-37;788;1;92;0
5;3;0;9;385;91;-85;0
3,1;3;4;44;56;-11;-43;0
2,6;0;2;59;49;60;-12;220
2,8;6;3;82;816;-72;-44;0
7;3;4;23;953;-36;48;0
9;5;1;31;92;-24;89;0
3,8;1;2;75;912;39;-31;220
4,6;3;3;34;676;4;-46;0
6,9;2;0;21;794;59;-56;220
9,3;0;0;-64;42;8;20;0
4,5;1;0;92;358;-1;-29;0
4,4;2;4;82;392;87;80;0
0,2;2;0;-50;779;-6;-52;0
2,6;1;3;-28;547;44;-58;0
1,2;3;3;58;67;48;-11;0
2,3;6;3;-43;-74;83;-99;0
0,7;1;4;-27;846;-36;-50;0
8,2;0;2;-35;-20;-28;83;0
9,5;3;0;65;750;-71;-63;0
8,3;2;4;-41;113;-9;-37;0
6,2;3;4;55;510;-53;57;0
0,1;7;2;45;344;91;-61;190
2,9;1;2;-85;318;5;-41;0
2,5;5;0;-50;744;63;-46;0
9,2;9;2;33;849;87;-53;0
7,3;6;0;3;34;-75;-60;0
5,8;6;1;-27;107;98;89;0
1,2;5;2;62;922;-97;9;0
7,8;9;0;57;360;3;-27;0
7,9;9;2;8;-77;91;-82;0
5;3;4;-49;339;-81;11;0
9,1;8;4;15;811;-35;35;0
4,6;0;3;86;912;38;59;0
6,7;0;4;40;573;66;90;0
7,5;6;2;-67;-66;70;57;0
1,4;6;1;6;911;97;24;10
0,7;2;3;17;107;37;73;0
8,7;8;2;-80;195;-42;-35;0
3,2;0;2;57;188;21;65;10
1,9;2;2;59;420;78;-68;220
3,8;5;0;-100;676;-65;-36;0
8,2;2;0;-16;59;-84;21;0
8,2;0;3;52;515;-9;74;0
5,8;7;3;31;314;58;64;0
9,1;2;0;43;779;40;74;220
3;4;1;12;29;-99;-2;0
8,3;3;0;-77;476;-57;-2;0
2,9;6;1;82;373;-42;-26;0
7,2;3;3;-35;320;0;59;0
0,1;9;0;-31;321;47;83;0
5,6;3;2;-12;398;-25;4;0
4,4;7;4;70;535;-35;51;0
5,4;7;1;-27;350;-1;23;0
1,1;6;3;47;455;38;15;0
3,8;8;2;-72;426;15;63;0
2,8;8;2;95;904;70;46;0
5,6;9;4;60;93;-92;-45;0
2;9;3;94;161;-41;-6;0
7,2;7;3;89;653;88;-12;0
9,2;3;1;-81;721;88;-87;0
9,5;7;4;-1;612;76;-48;0
7,5;7;0;-35;617;-41;10;0
8,6;7;0;-52;207;-32;-65;0
0,3;7;3;-55;901;-42;11;0
5,7;5;2;-15;11;-58;28;0
2;7;3;17;358;-58;-50;0
9,7;5;4;-94;605;77;94;0
5,6;3;1;-7;559;78;-90;0
9,9;2;4;47;549;40;84;0
2;6;3;10;-4;82;-65;0
9,9;4;0;72;42;84;32;0
2,1;8;4;-47;342;17;-89;0
2,2;2;4;0;252;18;-98;0
5,5;7;2;65;459;-35;-57;0
8,5;2;3;10;976;58;53;0
9,5;0;2;-7;964;-22;14;0
3,7;9;0;-63;24;73;54;0
4,7;7;0;53;251;-67;97;0
6,8;7;3;24;555;-12;-12;0
6,4;3;0;-16;775;-42;-28;0
1,3;3;3;-30;119;-13;-47;0
7,8;4;3;-21;409;-12;-66;0
4;5;4;31;590;55;-25;0
3,5;7;3;-26;941;-74;-47;0
5,8;0;2;-37;531;-18;46;0
4,1;3;1;-76;701;44;-32;0
2,8;9;3;-74;-98;-47;81;0
7,8;1;4;-67;464;96;-53;0
6,3;8;0;-50;235;-100;56;0
4,1;3;2;77;-66;-12;-60;0
1,6;6;1;79;-38;-93;97;0
8,2;0;0;89;852;-29;-85;0
8,3;4;4;-88;369;-2;58;0
5,2;1;1;-16;692;12;57;0
5,5;2;1;94;804;41;73;10
5,6;7;1;-9;941;-51;23;0
8,7;9;4;-13;606;41;61;0
9,4;6;2;20;946;-19;16;0
4,7;9;4;-33;424;-60;28;0
7,7;8;3;-92;618;-59;-47;0
6,8;5;4;-5;167;-66;-46;0
2,1;4;1;-85;840;96;31;0
5,5;7;0;74;225;-43;23;0
7,4;3;1;-6;-50;95;-84;0
0,4;2;0;97;448;7;-81;0
1,1;4;1;41;161;-39;-50;0
5,8;6;0;24;145;97;-49;0
0,8;4;0;-29;911;30;-56;0
2,2;5;0;-61;114;-63;88;0
1,8;2;0;-29;389;12;-66;0
2,9;8;4;-89;976;-28;-12;0
7,2;2;3;64;990;65;-68;0
7,4;1;2;15;869;74;91;220
9;1;1;-92;31;-39;76;0
3,6;0;1;55;367;-83;-22;0
6,2;1;1;88;219;55;57;220
3,6;4;3;-60;298;55;0;0
1,2;6;0;12;655;-58;-12;0
6,8;5;0;71;-38;12;-22;0
2,1;3;3;13;713;53;-29;0
9,5;1;4;18;7;-67;-76;0
7,1;4;1;51;482;-25;8;0
3,5;2;0;47;860;90;-53;220
5,7;3;3;-54;135;-22;86;0
1,2;1;4;24;-91;-72;-71;0
5,1;1;0;17;-52;-36;-66;0
0,9;8;4;5;102;70;94;50
0,5;5;1;73;800;-76;71;0
8;2;0;76;751;-62;-25;0
3,4;2;0;4;157;-22;18;0
1;9;3;65;592;-87;67;0
5;8;3;-95;495;91;-5;0
5,8;6;3;-63;-74;-43;-86;0
9,7;9;0;-46;43;58;42;0
5,8;6;0;90;405;-25;50;0
5,7;6;4;-63;-42;-97;88;0
3,8;3;1;-54;156;80;-40;0
6,2;4;2;-58;14;4;53;0
0;6;0;-1;202;-75;-75;0
1,3;7;0;-84;535;45;83;0
9,6;8;0;94;197;-75;-100;0
5,8;6;3;79;879;-18;17;0
2,3;4;3;-29;841;97;91;0
9,5;7;0;55;880;62;13;0
6,6;3;1;31;91;-24;-49;0
5,9;5;3;66;337;52;33;0
0,2;3;3;-24;686;8;-17;0
2,3;3;0;44;716;92;80;0
0,7;8;1;-25;242;-14;-98;0
3,4;5;2;43;-68;-34;85;0
9,5;0;1;-9;145;-42;27;0
4,3;4;4;-65;198;-71;85;0
0,2;0;2;-14;361;-30;-16;0
6,3;3;3;-83;262;30;3;0
8,3;2;1;37;132;-2;35;0
2,2;7;1;3;638;-48;-45;0
4,6;3;1;-92;211;-83;27;0
4,5;0;1;22;975;0;-36;0
7,2;7;2;78;601;-76;-35;0
2,2;6;4;-89;624;-51;19;0
2,5;2;0;49;0;-71;60;0
0,5;3;0;-91;524;75;-66;0
1,3;8;3;-54;985;-30;-23;0
0,6;7;4;-94;54;90;-2;0
6,4;3;4;24;819;-92;-53;0
8,1;3;4;77;293;4;-61;0
3,4;4;4;-86;168;-70;35;0
7,7;2;3;34;883;-59;-83;0
5,3;0;2;90;113;-38;-64;0
0,1;2;1;46;818;87;-18;220
5,6;7;4;25;815;-63;-37;0
2,9;1;4;79;780;62;45;0
0,8;1;4;88;815;-70;72;0
2,6;4;1;-68;133;-97;-45;0
2;4;0;-19;138;-47;-34;0
5;7;0;-88;-76;53;-58;0
9,1;4;3;-22;448;-9;-53;0
0,6;4;2;-100;761;9;85;0
3,5;6;2;24;87;-93;-40;0
6,7;9;4;16;498;-22;-81;0
3,9;8;3;62;321;29;15;0
9,5;5;2;42;515;-93;-30;0
0,6;5;2;-14;693;-19;-73;0
1,2;5;4;70;702;82;-70;0
5,6;9;0;90;-28;-72;-53;0
5,3;6;4;-20;887;-31;33;0
0,7;0;0;22;999;89;-20;0
3,3;4;4;64;983;92;20;0
3,1;9;3;30;710;-15;-47;0
6,3;2;0;-2;886;-77;-22;0
8,8;5;1;64;-36;-7;7;0
4,8;6;0;46;959;50;-90;0
4,7;2;3;-84;98;26;-55;0
7,3;1;0;-68;915;-20;-57;0
8,6;1;4;-80;817;-99;-13;0
9;7;4;85;446;-87;-11;0
3;6;2;54;643;-57;64;0
9,8;2;3;43;431;-68;-68;0
3,8;1;3;-73;-30;-36;-70;0
5,4;1;0;-75;717;23;25;0
5,1;8;1;36;522;56;14;0
5,1;7;1;-51;103;-21;-15;0
8,3;3;3;-30;826;-46;76;0
5,9;2;3;-14;719;-42;2;0
4,9;2;0;86;561;-61;52;0
4,6;2;4;83;320;18;-7;0
4,2;2;3;75;915;45;74;0
7,9;3;1;80;277;48;41;0
5,3;7;1;64;439;-88;84;0
4,4;3;2;16;121;32;-97;0
0,6;9;2;-8;647;-17;-26;0
0,5;8;0;64;523;27;-67;10
8,9;7;0;-49;396;-90;40;0
5,3;5;1;78;484;8;86;0
8,9;3;2;44;-33;70;95;0
4,5;6;4;32;261;-33;46;0
8,7;2;1;84;364;50;-5;220
5,6;3;2;50;570;-38;9;0
3,3;2;0;-71;860;-13;5;0
5,1;5;2;0;764;-62;-69;0
0,8;0;4;-76;688;94;-13;0
2,9;9;4;-79;768;-10;30;0
0;8;2;-10;492;-14;-36;0
4,4;8;2;-9;887;-60;-75;0
6,8;7;3;27;519;-37;-28;0
2,4;5;0;78;276;-79;-4;0
2,8;1;0;-84;986;75;-93;0
7,2;0;3;-51;733;67;2;0
1,9;5;2;63;745;-39;28;0
2,3;3;2;-55;46;-42;20;0
2,7;4;1;-61;254;67;53;0
7,6;3;1;82;261;-83;-69;0
6,5;9;0;60;430;69;93;0
0,4;5;4;14;781;68;-92;0
7,8;4;0;70;539;-13;-91;0
6;2;4;-13;999;48;-11;0
1,8;0;2;-12;141;-3;-14;0
3,8;4;3;30;388;26;16;0
9;5;0;4;995;45;-56;290
8,7;3;1;49;615;-79;96;0
6,6;1;0;-4;17;4;-90;0
4,8;4;1;16;290;22;72;0
0;4;4;-73;787;-7;-20;0
7,8;8;3;-100;-84;-56;38;0
7,4;0;0;13;319;-11;-38;0
3,2;4;4;-33;21;5;44;0
0,7;8;3;28;28;-28;-15;0
9,1;4;2;68;601;16;72;0
3,1;4;0;-82;227;-28;76;0
3,8;0;4;94;80;10;47;0
9,3;9;1;39;933;36;36;0
9,9;0;3;79;849;-48;40;0
5,9;6;1;48;851;-11;66;0
0,5;9;3;62;82;67;-98;0
8,2;8;0;90;789;37;39;0
4,7;1;0;39;891;-64;95;0
3,5;2;1;-14;7;-64;-38;0
3,4;5;4;-41;13;81;57;0
0,4;6;4;54;828;34;77;0
2,7;5;0;-90;532;-99;-65;0
5,7;0;1;92;193;71;-77;220
6,3;4;3;-87;621;39;38;0
2,5;2;4;41;762;82;-5;0
4,1;2;1;-89;459;-82;-14;0
7;1;1;4;93;-73;-84;0
5;5;3;67;-48;33;53;0
2,6;2;1;-63;970;-62;-18;0
3,1;1;4;58;4;39;-97;0
8;9;2;51;743;37;-69;0
2,5;3;4;-5;519;22;86;0
7,5;2;4;47;167;41;49;0
9,5;0;3;6;889;-97;-69;0
0,6;4;0;-84;380;-88;-23;0
5;1;3;-44;977;22;40;0
9,7;4;0;-18;536;-5;-98;0
9;0;1;70;988;-46;13;0
9,6;8;1;73;634;99;69;0
8,9;7;2;-75;504;9;-63;0
0,5;1;0;-48;5;-91;-52;0
5,5;6;1;-36;497;-71;96;0
3,9;8;2;-11;771;64;-69;0
3,5;3;1;-38;575;70;8;0
6,8;5;2;-95;923;64;-84;0
8,7;0;2;78;142;-36;69;0
1,3;1;3;-76;839;73;-17;0
9,3;0;4;51;696;-95;-1;0
8,5;8;1;-4;116;40;40;0
0,8;6;2;22;254;79;72;20
7,5;8;0;14;451;-38;2;0
1,4;6;1;51;986;-75;-57;0
5,5;6;2;-59;774;16;49;0
2,5;2;2;-96;580;-71;-95;0
5,2;1;0;6;961;10;-91;220
1,7;7;3;-56;689;96;-63;0
2,3;0;2;-59;532;-4;42;0
0;1;2;5;247;-77;5;0
6,1;6;1;76;81;-3;-2;0
4,8;0;4;-96;532;-66;22;0
8,6;6;4;-85;559;12;-25;0
2,3;1;0;-92;627;-38;-96;0
9,8;6;1;29;380;4;3;0
0,9;4;0;10;445;38;13;20
9,3;4;2;-100;245;-81;50;0
4,5;7;4;43;508;-70;-73;0
5,6;2;1;0;92;-6;-25;0
4,4;6;2;-73;614;-82;-1;0
1,9;6;0;-80;858;61;55;0
6,8;5;4;-31;138;-46;-41;0
9;5;0;76;304;-25;5;0
2,7;8;4;-36;142;-62;4;0
7,7;9;3;32;-98;-50;-3;0
1;7;0;36;280;-28;-49;0
6,6;4;1;91;118;-85;76;0
1,4;4;3;-44;686;93;8;0
8,1;1;3;30;577;-50;84;0
6,3;3;1;-58;-81;62;80;0
7;8;1;-96;-82;-46;59;0
3,7;6;1;-96;25;27;20;0
4,4;8;0;-43;213;89;27;0
6,1;4;3;46;22;-34;-42;0
1,2;0;1;-64;193;96;-93;0
5,8;4;3;39;666;48;-12;0
5,7;3;4;0;573;-37;-13;0
4,8;1;1;46;852;-47;-64;0
4,1;6;4;81;932;1;-83;0
5,5;1;2;69;625;13;-50;0
4,1;4;1;17;121;-61;73;0
1,7;8;2;-1;-85;71;-92;0
8,8;9;3;-20;682;70;26;0
7,9;7;3;51;162;-30;-67;0
1,7;3;0;90;725;-63;-97;0
7,6;0;2;32;-19;-37;-85;0
8;3;2;84;614;-91;-51;0
1,5;7;4;89;687;23;34;0
6,1;5;2;92;827;40;22;0
4,7;3;3;-48;635;-96;99;0
9;3;4;27;489;11;-78;0
3,9;2;0;17;237;84;98;220
5,4;3;3;-93;524;-31;-96;0
4,8;8;3;-54;578;-8;-70;0
0,8;7;1;96;-75;-51;-35;0
4;9;1;-65;-35;11;-51;0
3,6;5;1;7;757;23;-56;0
9,9;0;2;-80;642;94;86;0
5,2;1;3;83;5;92;-17;0
4,9;6;4;-44;637;32;-40;0
3,1;3;3;1;770;55;-74;220
3,1;4;4;67;827;85;-77;0
6,7;9;1;-31;205;-21;-81;0
8,2;7;1;92;552;65;76;0
8,4;3;2;-79;949;84;74;0
7;7;0;76;115;59;34;0
7,4;7;4;-50;-60;-40;-59;0
7,8;5;2;-22;194;-59;64;0
5,6;4;3;-61;941;-50;-2;0
0,5;2;2;77;-93;-51;-6;0
1,9;1;3;-84;559;-16;94;0
0,3;3;3;11;479;35;-84;0
7,7;0;3;37;686;-90;-89;0
2,7;3;1;-51;500;-65;-72;0
4,4;4;1;-95;-39;47;36;0
4,1;8;3;33;759;70;19;0
1,2;0;1;-16;532;-18;5;0
2,4;7;4;-42;114;-18;-44;0
8,2;3;2;-90;169;65;84;0
8,4;4;0;-6;934;-20;19;0
2,1;0;4;86;120;-9;-28;0
3,4;1;3;94;743;23;-71;0
6,9;4;3;72;255;-20;-61;0
4,8;1;4;7;-75;35;17;10
6;1;1;26;-87;85;-45;50
7,3;0;0;98;948;83;-95;0
1,8;7;3;-5;132;54;-3;0
9,2;4;1;23;999;-21;-70;0
9,2;8;1;-65;759;55;44;0
9,7;3;4;50;656;73;46;0
4,7;5;0;-26;432;-66;91;0
3,2;3;0;62;895;-80;-39;0
7,8;9;4;-98;484;-75;36;0
1,2;7;3;-66;53;-39;60;0
4,1;7;1;4;894;50;-59;260
8,7;3;1;3;148;-62;-11;0
5,4;3;3;75;641;-17;20;0
4,1;0;0;-69;716;-91;-61;0
7,8;3;1;-32;851;-70;-30;0
5,9;7;2;-100;285;-80;82;0
6,2;4;1;-39;927;-53;81;0
4,2;9;1;-7;878;-61;16;0
6,9;0;0;-68;673;-99;98;0
0;0;4;-28;-59;-81;-83;0
5,4;2;4;-36;247;38;89;0
5,9;9;4;61;793;-42;59;0
3,5;9;4;95;950;53;-30;0
7,2;3;4;29;3;84;79;0
3,7;4;0;79;54;63;23;0
7,3;5;1;14;460;27;76;0
1,4;2;1;78;688;-61;-80;0
